latitude_dd,longitude_dd,vdatum,member_name,site_id,site_no,description,networks,state,county,waterbody,horizontal_datum,priority,zone,horizontal_collection_method,perm_housing_installed,peak_summary_id,member_id,peak_date,is_peak_estimated,is_peak_time_estimated,peak_stage,is_peak_stage_estimated,peak_discharge,is_peak_discharge_estimated,vdatum_id,height_above_gnd,is_hag_estimated,time_zone,aep,aep_lowci,aep_upperci,aep_range,calc_notes,last_updated,last_updated_by,member,data_file,hwms,vertical_datums,Links
29.8172,-95.07413,NAVD88,Kristine Blickenstaff,22244,TXHAR22244,Clear Lake Rd. and N. 12th St.,,TX,Harris County,unknown,,,,,No,5956,,9/17/2017 5:00:00 PM,1,1,19.66,1,,0,,4.46,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.15665,-94.70087,NAVD88,Jeremy McDowell,22076,TXLIB22076,On downstream side of bridge on FM 834,,TX,Liberty County,Unknown,,,,,No,5957,,8/30/2017 5:00:00 PM,1,1,71.9,0,,0,,2.7,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.82448,-95.09658,NAVD88,Kristine Blickenstaff,22318,TXHAR22318,Wallisville Rd and Smith St.,,TX,Harris County,unknown,,,,,No,5958,,9/2/2017 5:00:00 PM,1,1,19.99,1,,0,,5.29,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.8053,-95.09588,NAVD88,Kristine Blickenstaff,22319,TXHAR22319,Moncrief Park: Park Dr. and Bear Bayou Dr.,,TX,Harris County,unknown,,,,,No,5959,,9/2/2017 5:00:00 PM,1,1,19.01,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.16414,-94.64312,NAVD88,Jeremy McDowell,22077,TXLIB22077,Downstream of bridge on FM 770,,TX,Liberty County,Neches River,,,,,No,5960,,8/30/2017 5:00:00 PM,1,1,68.3,0,,0,,0,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.11805,-94.64017,NAVD88,Jeremy McDowell,22078,TXLIB22078,Near intersection of Bobcat and Pear Streets in Daisetta,,TX,Liberty County,Neches River,,,,,No,5961,,8/30/2017 5:00:00 PM,1,1,79.3,0,,0,,1.9,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.78189,-95.1022,NAVD88,Kristine Blickenstaff,22320,TXHAR22320,River Terrace Park: Market St and Launch Rd.,,TX,Harris County,unknown,,,,,No,5962,,9/2/2017 5:00:00 PM,1,1,12.39,1,,0,,6.3,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.02454,-94.50021,NAVD88,Jeremy McDowell,22079,TXLIB22079,Downstream of bridge on US 90,,TX,Liberty County,Unknown,,,,,No,5963,,8/30/2017 5:00:00 PM,1,1,46.8,0,,0,,0.4,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.0284,-94.47227,NAVD88,Jeremy McDowell,22080,TXLIB22080,Downstream of bridge on US 90,,TX,Liberty County,Neches River,,,,,No,5964,,8/30/2017 5:00:00 PM,1,1,46.2,0,,0,,1.3,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.75211,-95.08775,NAVD88,Kristine Blickenstaff,22321,TXHAR22321,"Juan N. Seguin: Park Rd 1836 and Independence Pwy, in front of the San Jacinto Monument.",,TX,Harris County,unknown,,,,,No,5965,,9/2/2017 5:00:00 PM,1,1,11.6,1,,0,,3.07,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.75699,-95.12404,NAVD88,Kristine Blickenstaff,22322,TXHAR22322,Sheldon Rd. at bridge crossing Carpenter's Bayou.,,TX,Harris County,unknown,,,,,No,5967,,9/2/2017 5:00:00 PM,1,1,10.52,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.71115,-95.1637,NAVD88,Kristine Blickenstaff,22323,TXHAR22323,Dead end: Bond St and Sherman Ave,,TX,Harris County,unknown,,,,,No,5969,,9/2/2017 5:00:00 PM,1,1,28.65,1,,0,,2.42,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.68164,-95.18002,NAVD88,Kristine Blickenstaff,22324,TXHAR22324,"Pasadena Blvd. Staff Development Center on south side of Pasadena Blvd, b/w Burke Rd and Witchita St.",,TX,Harris County,unknown,,,,,No,5970,,9/2/2017 5:00:00 PM,1,1,30.79,1,,0,,1.23,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.66531,-95.19899,NAVD88,Kristine Blickenstaff,22325,TXHAR22325,"Sprint Cellular Parking lot, north side of Spencer Hwy b/w Lafferty Rd (north) Lafferty Rd (south)",,TX,Harris County,Vince Bayou,,,,,No,5972,,9/2/2017 5:00:00 PM,1,1,32.03,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.752,-95.34362,NAVD88,Kristine Blickenstaff,22411,TXHAR22411,Intersection of Garrow and Middleton St. @ Settegast Park,,TX,Harris County,unknown,,,,,No,5974,,9/2/2017 5:00:00 PM,1,1,44.43,1,,0,,1.69,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.73611,-95.28226,NAVD88,Kristine Blickenstaff,22773,TXHAR22773,Intersection of Navigation and Ave I. Along Navigation in the center median.,,TX,Harris County,Buffalo Bayou,,,,,No,5975,,9/2/2017 5:00:00 PM,0,1,23.4,1,,0,,1.69,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.72915,-95.26618,NAVD88,Kristine Blickenstaff,22774,TXHAR22774,Intersection of 610 Service Rd. and High Level Rd. Under the bridge port of Houston entrance gate.,,TX,Harris County,Buffalo Bayou,,,,,No,5977,,9/2/2017 5:00:00 PM,1,1,25.22,1,,0,,1.04,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.73368,-95.23009,NAVD88,Kristine Blickenstaff,22775,TXHAR22775,"Intersection of Crown and 2nd St, Galena Park",,TX,Harris County,Buffalo Bayou,,,,,No,5978,,9/2/2017 5:00:00 PM,1,1,10.93,1,,0,,4.62,1,UTC,,,,,Average of 2 HWMs used  to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.71516,-95.21844,NAVD88,Kristine Blickenstaff,22776,TXHAR22776,Intersection of Richie and Brockman on Vince Bayou,,TX,Harris County,Buffalo Bayou,,,,,No,5979,,9/2/2017 5:00:00 PM,1,1,12.59,1,,0,,5.06,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.74107,-95.21214,NAVD88,Kristine Blickenstaff,22777,TXHAR22777,Federal Rd and American Petroleum Rd,,TX,Harris County,Buffalo Bayou,,,,,No,5980,,9/2/2017 5:00:00 PM,1,1,11,1,,0,,4.84,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.76214,-95.22176,NAVD88,Kristine Blickenstaff,22778,TXHAR22778,Galena Park Region: Spark Park behind Pyburn Elementary School at Peppertree Ln and Coulson St.,,TX,Harris County,Buffalo Bayou,,,,,No,5981,,9/2/2017 5:00:00 PM,1,1,20.96,1,,0,,3.34,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.77863,-95.22791,NAVD88,Kristine Blickenstaff,22780,TXHAR22780,Dead end of Centerwood Dr. intersecting with Lafferty Oaks St.,,TX,Harris County,Buffalo Bayou,,,,,No,5982,,9/2/2017 5:00:00 PM,1,1,28.16,1,,0,,2,1,UTC,,,,,Average of 2 HWMs used to estimate peak..,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.78578,-95.24732,NAVD88,Kristine Blickenstaff,22781,TXHAR22781,North side of Herman Brown Park:  Oates Rd and Mercury Dr. along north side of canal.,,TX,Harris County,Buffalo Bayou,,,,,No,5983,,9/2/2017 5:00:00 PM,1,1,32.22,1,,0,,1.93,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.79719,-95.27435,NAVD88,Kristine Blickenstaff,22783,TXHAR22783,Beaver Dr. and N. McCarty St. right bank of Hunting Bayou,,TX,Harris County,Buffalo Bayou,,,,,No,5987,,9/2/2017 5:00:00 PM,1,1,36.38,1,,0,,1.23,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.81461,-95.27752,NAVD88,Kristine Blickenstaff,22784,TXHAR22784,Liberty Park:  Bacher St. and Kenton St.,,TX,Harris County,Buffalo Bayou,,,,,No,5992,,9/2/2017 5:00:00 PM,1,1,43.52,1,,0,,2.9,,UTC,,,,,Average of 2 HWMs used to estimate peak..,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.80706,-95.32912,NAVD88,Kristine Blickenstaff,22785,TXHAR22785,Open field b/w Leftingwell St. and Hirsch St. on the left bank in another opening that runs perpendicular to the channel. Marks are closest the Hirsch St. than Leftingwell.,,TX,Harris County,Buffalo Bayou,,,,,No,5994,,9/2/2017 5:00:00 PM,1,1,44.45,1,,0,,2.08,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.065216,-94.802831,NAVD88,Kristine Blickenstaff,21711,TXLIB21711,Bowie Street west of Liberty Elementary at large canal. Canal is between cemetery and unused football field.,,TX,Liberty County,Large canal,,,,,No,5995,,9/2/2017 5:00:00 PM,1,1,30.65,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.036176,-94.793001,NAVD88,Kristine Blickenstaff,21714,TXLIB21714,FM2684 at Clayton Bayou,,TX,Liberty County,Clayton Bayou,,,,,No,5996,,9/2/2017 5:00:00 PM,1,1,23.62,1,,0,,7.4,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.010858,-94.773728,NAVD88,Kristine Blickenstaff,21716,TXLIB21716,HWY 563 west of Candelier Road.,,TX,Liberty County,Trinity River,,,,,No,6017,,9/2/2017 5:00:00 PM,1,1,22.09,1,,0,,7.6,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.973672,-94.84463,NAVD88,Kristine Blickenstaff,21752,TXLIB21752,"Section 74, Target 05. FM 1409 at large bridge crossing",,TX,Liberty County,River (name unknown),,,,,No,6019,,9/2/2017 5:00:00 PM,1,1,25.4,1,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.969109,-94.74265,NAVD88,Kristine Blickenstaff,21787,TXLIB21787,Section 74 Target 6. Drainage ditch by West Branch Devers Canal at County Road 133.,,TX,Liberty County,Drainage Ditch,,,,,No,6022,,9/2/2017 5:00:00 PM,1,1,20.78,1,,0,,7.1,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.935947,-94.762789,NAVD88,Kristine Blickenstaff,21788,TXLIB21788,"Section 74, target 07. Trinity river near intersection of County Road 133 and County Road 1336.",,TX,Liberty County,Trinity River,,,,,No,6025,,9/2/2017 5:00:00 PM,1,1,18.34,1,,0,,3.6,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.947162,-94.762201,NAVD88,Kristine Blickenstaff,21792,TXLIB21792,West Branch Devers Canal near Moss Bluff Road & County Road 133.,,TX,Liberty County,West Branch Devers Canal,,,,,No,6029,,9/2/2017 5:00:00 PM,1,1,19.74,0,,0,,3.7,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.830347,-94.737645,NAVD88,Kristine Blickenstaff,21809,TXCHA21809,Trinity River at Wallisville Turtle Bayou Road,,TX,Chambers County,Trinity River,,,,,No,6031,,9/2/2017 5:00:00 PM,1,1,6.38,0,,0,,2.6,0,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.875064,-94.828751,NAVD88,Kristine Blickenstaff,21847,TXCHA21847,Old River at HWY 1409,,TX,Chambers County,Old River,,,,,No,6035,,9/2/2017 5:00:00 PM,1,1,8.85,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.837686,-94.758368,NAVD88,Kristine Blickenstaff,21848,TXCHA21848,Trinity River Waterbird Rookery,,TX,Chambers County,Trinity River,,,,,No,6037,,9/13/2017 5:00:00 PM,1,1,7.86,1,,0,,4.7,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.830937,-94.800856,NAVD88,Kristine Blickenstaff,21853,TXCHA21853,"Section 74, Target 12. Old River Lake at Interstate 10",,TX,Chambers County,Old River Lake,,,,,No,6039,,9/2/2017 5:00:00 PM,1,1,7.99,0,,0,,3.2,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.805707,-94.838454,NAVD88,Kristine Blickenstaff,21854,TXCHA21854,Cotton Bayou at 565,,TX,Chambers County,Cotton Bayou,,,,,No,6040,,9/2/2017 5:00:00 PM,1,1,10.6,1,,0,,2.3,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.35353,-95.18681,NAVD88,Kristine Blickenstaff,20914,TXBRA20914,N side of CR 167 just  before the dead end,,TX,Brazoria County,halls bayou,,,,,No,6042,,9/2/2017 5:00:00 PM,1,1,25.85,1,,0,,6.2,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.33235,-95.06837,NAVD88,Kristine Blickenstaff,20910,TXGAL20910,The dead end of 33rd street,,TX,Galveston County,willow bayou,,,,,No,6046,,9/2/2017 5:00:00 PM,1,1,17.2,1,,0,,4.69,1,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.33428,-95.10469,NAVD88,Kristine Blickenstaff,20911,TXGAL20911,The dead end of Elizabeth lane,,TX,Galveston County,cloud bayou,,,,,No,6048,,9/2/2017 5:00:00 PM,1,1,20.6,0,,0,,3.58,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.35896,-95.09964,NAVD88,Kristine Blickenstaff,20912,TXGAL20912,Sayko st. an electrical box on the N side and a telephone pole on the S side,,TX,Galveston County,cloud bayou,,,,,No,6049,,9/2/2017 5:00:00 PM,1,1,22.65,1,,0,,2.6,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.6975,-95.855,NAVD88,Kristine Blickenstaff,20835,TXFOR20835,Flewellen creek park bridge,,TX,Fort Bend County,Flewellen creek,,,,,No,6051,,9/2/2017 5:00:00 PM,1,1,125.6,1,,0,,0,,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.69288,-95.89025,NAVD88,Kristine Blickenstaff,20837,TXFOR20837,Retention pond in  Fulshear near Waggin train pet ranch,,TX,Fort Bend County,Unnamed retention pond,,,,,No,6053,,9/2/2017 5:00:00 PM,1,1,110.7,0,,0,,1.54,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.68061,-95.89532,NAVD88,Kristine Blickenstaff,20851,TXFOR20851,Fulshear Trace and Lodge Lake drive - Fulbrook community on Fulshear Creek,,TX,Fort Bend County,Fulshear Creek,,,,,No,6055,,9/2/2017 5:00:00 PM,1,1,103.1,1,,0,,0,,UTC,,,,,Average of 4 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.64962,-95.84928,NAVD88,Kristine Blickenstaff,20864,TXFOR20864,"Flewellen Creek along Winner Foster Rd, north of Briscoe Rd",,TX,Fort Bend County,Flewellen Creek,,,,,No,6060,,9/2/2017 5:00:00 PM,1,1,99.8,1,,0,,0,,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.63564,-95.82327,NAVD88,Kristine Blickenstaff,20866,TXFOR20866,FM 359 and Jones Creek,,TX,Fort Bend County,Jones Creek,,,,,No,6062,,9/2/2017 5:00:00 PM,1,1,95.3,1,,0,,0,,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.64308,-95.74341,NAVD88,Kristine Blickenstaff,20886,TXFOR20886,Pecan grove water tank,,TX,Fort Bend County,Oyster creek,,,,,No,6064,,9/2/2017 5:00:00 PM,1,1,81.1,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.65337,-95.7373,NAVD88,Kristine Blickenstaff,20890,TXFOR20890,Figure 4 lake,,TX,Fort Bend County,Figure four lake,,,,,No,6065,,9/2/2017 5:00:00 PM,1,1,85.8,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.63086,-95.71703,NAVD88,Kristine Blickenstaff,20951,TXFOR20951,Jester Staff development area,,TX,Fort Bend County,Oyster Creek,,,,,No,6067,,9/2/2017 5:00:00 PM,1,1,79.8,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.61876,-95.68355,NAVD88,Kristine Blickenstaff,20988,TXFOR20988,Oyster Creek and FM 1464,,TX,Fort Bend County,Oyster Creek,,,,,No,6068,,9/2/2017 5:00:00 PM,1,1,80.7,1,,0,,1.3,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.62512,-95.6804,NAVD88,Kristine Blickenstaff,21017,TXFOR21017,Pumpkin Lake,,TX,Fort Bend County,Pumpkin Lake,,,,,No,6069,,9/2/2017 5:00:00 AM,1,1,80.55,1,,0,,0.77,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.63411,-95.6517,NAVD88,Kristine Blickenstaff,21023,TXFOR21023,RT 6 over Oyster creek,,TX,Fort Bend County,Oyster creek,,,,,No,6070,,9/2/2017 5:00:00 PM,1,1,77.5,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.9654,-95.2913,NAVD88,Jeremy McDowell,21035,TXBRA21035,Corner of Marlin and Snapper,,TX,Brazoria County,Gulf of Mexico,,,,,No,6071,,8/26/2017 5:00:00 PM,1,1,1.9,0,,0,,0,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.61528,-95.64497,NAVD88,Kristine Blickenstaff,21025,TXFOR21025,Drainage under US 90 Alt east of SH 6,,TX,Fort Bend County,Tributary to Oyster Creek,,,,,No,6072,,9/2/2017 5:00:00 PM,1,1,71.5,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.969033,-95.283439,NAVD88,Jeremy McDowell,21036,TXBRA21036,Gulf View Street,,TX,Brazoria County,Gulf of Mexico,,,,,No,6073,,8/26/2017 5:00:00 PM,1,1,3.9,1,,0,,0,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.62975,-95.6341,NAVD88,Kristine Blickenstaff,21032,TXFOR21032,Drainage near St. Theresa school,,TX,Fort Bend County,Drainage near St.Theresa school,,,,,No,6074,,9/2/2017 5:00:00 PM,1,1,72.15,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.11294,-95.4225,NAVD88,Kristine Blickenstaff,21239,TXMON21239,1418 Spring Creek Rd,,TX,Montgomery County,Spring Creek,,,,,No,6076,,9/9/2017 5:00:00 PM,1,1,106.74,1,,0,,5.7,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.9794,-95.2682,NAVD88,Jeremy McDowell,21041,TXBRA21041,Docks off Seacrest drive,,TX,Brazoria County,Gulf of Mexico,,,,,No,6077,,8/27/2017 5:00:00 PM,1,1,4.2,1,,0,,1.9,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
28.9718,-95.2619,NAVD88,Jeremy McDowell,21043,TXBRA21043,2212 county road 257,,TX,Brazoria County,Gulf of Mexico,,,,,No,6078,,8/30/2017 5:00:00 PM,1,1,6.7,1,,0,,0,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.5306,-95.5931,NAVD88,Jeremy McDowell,21369,TXFOR21369,Haegerson Rd,,TX,Fort Bend County,Brazos River,,,,,No,6079,,8/30/2017 5:00:00 PM,1,1,67.14,1,,0,,1.97,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.4865,-95.6095,NAVD88,Jeremy McDowell,21404,TXFOR21404,Y U Jones Rd. Near the train tracks,,TX,Fort Bend County,Brazos River,,,,,No,6080,,8/29/2017 5:00:00 PM,1,1,55.37,0,,0,,7.2,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.11586,-95.50716,NAVD88,Kristine Blickenstaff,21266,TXHAR21266,"Willow creek, intersection of Dovershire and Gosling Rd",,TX,Harris County,Willow Creek,,,,,No,6082,,9/2/2017 5:00:00 PM,1,1,115.24,1,,0,,5.98,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.11328,-95.50729,NAVD88,Kristine Blickenstaff,21272,TXHAR21272,Near parking lot of flooring store,,TX,Harris County,Willow Creek,,,,,No,6084,,9/2/2017 5:00:00 PM,1,1,122.13,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
